subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
15,blindfold,blindfold,1,5,0,20140410T164153,3.74E+00,1.20E+00,3,1,2.54,2.88,8,1,8,1  4  3,-1,5.65E+00
15,blindfold,blindfold,1,6,0,20140410T164153,5.28E+00,1.20E+00,4,1,4.1,4.76,13,1,13,5  6  2,-1,7.62E+00
15,blindfold,blindfold,1,7,0,20140410T164153,6.90E+00,1.20E+00,5,1,2.08,2.57,11,1,11,1  2  8,-1,5.17E+00
15,blindfold,blindfold,1,8,0,20140410T164153,8.59E+00,1.20E+00,6,1,2.04,2.59,20,1,20,10   3   7,-1,5.46E+00
15,blindfold,blindfold,1,9,0,20140410T164153,1.03E+01,1.20E+00,7,1,7.28,7.95,25,1,25,8  9  8,-1,1.07E+01
15,blindfold,blindfold,1,10,0,20140410T164153,1.21E+01,1.20E+00,8,1,6.18,6.75,22,1,22,6   4  12,-1,9.71E+00
15,blindfold,blindfold,1,11,0,20140410T164153,1.40E+01,1.20E+00,9,1,11.73,12.41,31,1,31,8   8  15,-1,1.52E+01
15,blindfold,blindfold,1,12,0,20140410T164153,1.58E+01,1.20E+00,10,1,6.36,7.06,38,1,38,12  16  10,-1,9.94E+00
15,blindfold,blindfold,1,13,0,20140410T164153,1.78E+01,1.20E+00,11,1,15.26,15.91,36,1,36,17  15   4,-1,1.92E+01
15,blindfold,blindfold,1,14,0,20140410T164153,1.97E+01,1.20E+00,12,1,10.02,10.72,40,1,40,21  11   8,-1,1.37E+01
15,blindfold,blindfold,1,15,0,20140410T164153,2.17E+01,1.20E+00,13,0,10.65,11.52,42,1,52,13  17  22,-1,1.48E+01
15,blindfold,blindfold,1,16,0,20140410T164153,1.97E+01,1.20E+00,12,1,28.12,28.92,49,1,49,15  13  21,-1,3.21E+01
15,blindfold,blindfold,1,17,0,20140410T164153,2.17E+01,1.20E+00,13,1,7.11,7.74,50,1,50,23  20   7,-1,1.08E+01
15,blindfold,blindfold,1,18,0,20140410T164153,2.37E+01,1.20E+00,14,1,15.67,16.28,31,1,31,6   1  24,-1,1.92E+01
15,blindfold,blindfold,1,19,0,20140410T164153,2.58E+01,1.20E+00,15,1,6.66,7.25,61,1,61,25  11  25,-1,1.04E+01
15,blindfold,blindfold,1,20,0,20140410T164153,2.79E+01,1.20E+00,16,0,14.66,15.39,56,1,46,5  13  28,-1,1.84E+01
15,blindfold,blindfold,1,21,0,20140410T164153,2.58E+01,1.20E+00,15,1,4.76,5.46,47,1,47,26  20   1,-1,8.40E+00
15,blindfold,blindfold,1,22,0,20140410T164153,2.79E+01,1.20E+00,16,0,30,30.09,-1,1,78,29  24  25,-1,3.32E+01
15,blindfold,blindfold,1,23,0,20140410T164153,2.58E+01,1.20E+00,15,1,14.51,15.49,43,1,43,5  26  12,-1,1.85E+01
15,blindfold,blindfold,1,24,0,20140410T164153,2.79E+01,1.20E+00,16,1,13.28,14.01,49,1,49,27  12  10,-1,1.69E+01
15,blindfold,blindfold,1,25,0,20140410T164153,3.00E+01,1.20E+00,17,1,28.59,29.31,53,1,53,29  13  11,-1,3.23E+01
15,blindfold,blindfold,1,26,0,20140410T164153,3.21E+01,1.20E+00,18,1,19.14,19.87,64,1,64,31  25   8,-1,2.28E+01
15,blindfold,blindfold,1,27,0,20140410T164153,3.42E+01,1.20E+00,19,0,20.64,21.55,71,1,72,35  23  14,-1,2.48E+01
15,blindfold,blindfold,1,28,0,20140410T164153,3.21E+01,1.20E+00,18,1,17.04,17.58,55,1,55,32  14   9,-1,2.07E+01
15,blindfold,blindfold,1,29,0,20140410T164153,3.42E+01,1.20E+00,19,0,19.77,20.47,93,1,83,35  25  23,-1,2.36E+01
15,blindfold,blindfold,1,30,0,20140410T164153,3.21E+01,1.20E+00,18,1,19.38,19.87,63,1,63,33  17  13,-1,2.31E+01
15,blindfold,blindfold,1,31,0,20140410T164153,3.42E+01,1.20E+00,19,1,15.79,16.38,65,1,65,11  35  19,-1,1.95E+01
16,blindfold,blindfold,2,1,0,20140417T105512,3,1.20E+00,1,1,2.08,2.4,6,1,6,1  1  4,-1,5.67E+00
16,blindfold,blindfold,2,2,0,20140417T105512,3,1.20E+00,1,0,8.5,8.93,8,1,7,2  3  2,-1,1.15E+01
16,blindfold,blindfold,2,3,0,20140417T105512,3,1.20E+00,1,0,4.03,4.47,5,1,6,1  2  3,-1,7.01E+00
16,blindfold,blindfold,2,4,0,20140417T105512,3,1.20E+00,1,1,2.94,3.37,7,1,7,3  3  1,-1,6.10E+00
16,blindfold,blindfold,2,5,0,20140417T105512,2.30E+00,1.20E+00,2,1,2.18,2.59,5,1,5,2  2  1,-1,5.08E+00
16,blindfold,blindfold,2,6,0,20140417T105512,3.74E+00,1.20E+00,3,1,4.02,4.46,9,1,9,4  1  4,-1,7.34E+00
16,blindfold,blindfold,2,7,0,20140417T105512,5.28E+00,1.20E+00,4,1,7.92,8.45,11,1,11,5  4  2,-1,1.12E+01
16,blindfold,blindfold,2,8,0,20140417T105512,6.90E+00,1.20E+00,5,1,4.59,5.16,12,1,12,1  5  6,-1,7.98E+00
16,blindfold,blindfold,2,9,0,20140417T105512,8.59E+00,1.20E+00,6,1,5.12,5.66,15,1,15,5  8  2,-1,8.27E+00
16,blindfold,blindfold,2,10,0,20140417T105512,1.03E+01,1.20E+00,7,1,6.16,6.76,17,1,17,10   2   5,-1,9.38E+00
16,blindfold,blindfold,2,11,0,20140417T105512,1.21E+01,1.20E+00,8,1,9.35,10.02,17,1,17,2  11   4,-1,1.28E+01
16,blindfold,blindfold,2,12,0,20140417T105512,1.40E+01,1.20E+00,9,0,16.96,17.49,22,1,29,15   8   6,-1,2.04E+01
16,blindfold,blindfold,2,13,0,20140417T105512,1.21E+01,1.20E+00,8,1,7.08,7.64,23,1,23,13   5   5,-1,1.06E+01
16,blindfold,blindfold,2,14,0,20140417T105512,1.40E+01,1.20E+00,9,0,13.48,16.58,22,1,33,5  14  14,-1,1.97E+01
16,blindfold,blindfold,2,15,0,20140417T105512,1.21E+01,1.20E+00,8,1,2.96,3.58,19,1,19,3   3  13,-1,6.42E+00
16,blindfold,blindfold,2,16,0,20140417T105512,1.40E+01,1.20E+00,9,0,8.69,9.23,31,1,33,11  13   9,-1,1.22E+01
16,blindfold,blindfold,2,17,0,20140417T105512,1.21E+01,1.20E+00,8,1,9.89,10.63,24,1,24,8  12   4,-1,1.34E+01
16,blindfold,blindfold,2,18,0,20140417T105512,1.40E+01,1.20E+00,9,0,16.41,17.28,26,1,23,6   2  15,-1,2.01E+01
16,blindfold,blindfold,2,19,0,20140417T105512,1.21E+01,1.20E+00,8,1,13.14,13.61,22,1,22,11   3   8,-1,1.63E+01
16,blindfold,blindfold,2,20,0,20140417T105512,1.40E+01,1.20E+00,9,1,12.88,13.5,24,1,24,13  10   1,-1,1.63E+01
16,blindfold,blindfold,2,21,0,20140417T105512,1.58E+01,1.20E+00,10,0,27.23,27.92,31,1,36,15  12   9,-1,3.08E+01
16,blindfold,blindfold,2,22,0,20140417T105512,1.40E+01,1.20E+00,9,1,3.93,4.57,28,1,28,10  14   4,-1,7.49E+00
16,blindfold,blindfold,2,23,0,20140417T105512,1.58E+01,1.20E+00,10,1,7.41,8.04,33,1,33,4  16  13,-1,1.11E+01
16,blindfold,blindfold,2,24,0,20140417T105512,1.78E+01,1.20E+00,11,0,17.23,17.98,42,1,47,11  18  18,-1,2.10E+01
16,blindfold,blindfold,2,25,0,20140417T105512,1.58E+01,1.20E+00,10,1,13.84,14.5,33,1,33,9   7  17,-1,1.76E+01
16,blindfold,blindfold,2,26,0,20140417T105512,1.78E+01,1.20E+00,11,1,23.85,24.63,38,1,38,18  16   4,-1,2.77E+01
16,blindfold,blindfold,2,27,0,20140417T105512,1.97E+01,1.20E+00,12,0,19.29,19.96,42,1,43,15  20   8,-1,2.29E+01
16,blindfold,blindfold,2,28,0,20140417T105512,1.78E+01,1.20E+00,11,0,23.53,24.24,30,1,51,17  15  19,-1,2.75E+01
16,blindfold,blindfold,2,29,0,20140417T105512,1.58E+01,1.20E+00,10,0,30,30.1,27,1,35,17   4  14,-1,3.33E+01
16,blindfold,blindfold,2,30,0,20140417T105512,1.40E+01,1.20E+00,9,1,6.65,7.26,25,1,25,6   6  13,-1,1.02E+01
16,blindfold,blindfold,2,31,0,20140417T105512,1.58E+01,1.20E+00,10,1,7.69,8.63,26,1,26,15   1  10,-1,1.15E+01
16,blindfold,blindfold,2,32,0,20140417T105512,1.78E+01,1.20E+00,11,1,23.29,23.94,46,1,46,10  18  18,-1,2.69E+01
2,blindfold,blindfold,4,1,0,20130708T172900,3,1.20E+00,1,1,5.03,5.79,8,1,8,3  2  3,-1,9.38E+00
2,blindfold,blindfold,4,2,0,20130708T172900,3,1.20E+00,1,1,2.31,2.87,7,1,7,3  1  3,-1,5.67E+00
2,blindfold,blindfold,4,3,0,20130708T172900,3,1.20E+00,1,1,1.59,2.28,7,1,7,3  3  1,-1,5.01E+00
2,blindfold,blindfold,4,4,0,20130708T172900,2.30E+00,1.20E+00,2,1,2.01,2.39,7,1,7,2  2  3,-1,5.01E+00
2,blindfold,blindfold,4,5,0,20130708T172900,3.74E+00,1.20E+00,3,1,3.27,4.17,11,1,11,4  4  3,-1,7.01E+00
2,blindfold,blindfold,4,6,0,20130708T172900,5.28E+00,1.20E+00,4,1,2.71,3.47,14,1,14,4  6  4,-1,6.40E+00
2,blindfold,blindfold,4,7,0,20130708T172900,6.90E+00,1.20E+00,5,1,3.84,4.66,13,1,13,5  6  2,-1,7.37E+00
2,blindfold,blindfold,4,8,0,20130708T172900,8.59E+00,1.20E+00,6,1,2.03,2.95,19,1,19,4  10   5,-1,6.04E+00
2,blindfold,blindfold,4,9,0,20130708T172900,1.03E+01,1.20E+00,7,1,3.59,4.68,20,1,20,9  6  5,-1,8.26E+00
2,blindfold,blindfold,4,10,0,20130708T172900,1.21E+01,1.20E+00,8,1,4.73,5.79,27,1,27,12   4  11,-1,9.30E+00
2,blindfold,blindfold,4,11,0,20130708T172900,1.40E+01,1.20E+00,9,1,9.12,9.9,32,1,32,9  13  10,-1,1.40E+01
2,blindfold,blindfold,4,12,0,20130708T172900,1.58E+01,1.20E+00,10,0,18.63,19.59,23,1,33,15   1  17,-1,2.35E+01
2,blindfold,blindfold,4,13,0,20130708T172900,1.40E+01,1.20E+00,9,1,12.54,13.4,29,1,29,11   3  15,-1,1.66E+01
2,blindfold,blindfold,4,14,0,20130708T172900,1.58E+01,1.20E+00,10,1,18.66,19.47,26,1,26,17   8   1,-1,2.23E+01
2,blindfold,blindfold,4,15,0,20130708T172900,1.78E+01,1.20E+00,11,1,16.13,16.79,44,1,44,17  18   9,-1,1.98E+01
2,blindfold,blindfold,4,16,0,20130708T172900,1.97E+01,1.20E+00,12,1,7.67,8.64,35,1,35,19  10   6,-1,1.15E+01
2,blindfold,blindfold,4,17,0,20130708T172900,2.17E+01,1.20E+00,13,1,2.81,3.76,41,1,41,15  21   5,-1,6.91E+00
2,blindfold,blindfold,4,18,0,20130708T172900,2.37E+01,1.20E+00,14,1,6.22,6.95,55,1,55,23  20  12,-1,9.84E+00
2,blindfold,blindfold,4,19,0,20130708T172900,2.58E+01,1.20E+00,15,1,7.55,8.75,58,1,58,25  26   7,-1,1.19E+01
2,blindfold,blindfold,4,20,0,20130708T172900,2.79E+01,1.20E+00,16,0,9.94,10.82,52,1,62,14  27  21,-1,1.40E+01
2,blindfold,blindfold,4,21,0,20130708T172900,2.58E+01,1.20E+00,15,1,3.27,3.97,48,1,48,3  25  20,-1,6.88E+00
2,blindfold,blindfold,4,22,0,20130708T172900,2.79E+01,1.20E+00,16,1,6.12,7.15,38,1,38,27   9   2,-1,9.90E+00
2,blindfold,blindfold,4,23,0,20130708T172900,3.00E+01,1.20E+00,17,0,13.27,14.11,62,1,52,30   5  17,-1,1.72E+01
2,blindfold,blindfold,4,24,0,20130708T172900,2.79E+01,1.20E+00,16,0,26.24,27.41,79,1,67,26  28  13,-1,3.05E+01
2,blindfold,blindfold,4,25,0,20130708T172900,2.58E+01,1.20E+00,15,1,14.1,15.01,73,1,73,26  24  23,-1,1.82E+01
2,blindfold,blindfold,4,26,0,20130708T172900,2.79E+01,1.20E+00,16,0,11.78,12.72,55,1,54,10  29  15,-1,1.57E+01
2,blindfold,blindfold,4,27,0,20130708T172900,2.58E+01,1.20E+00,15,0,23.12,24.24,49,1,46,13  27   6,-1,2.73E+01
2,blindfold,blindfold,4,28,0,20130708T172900,2.37E+01,1.20E+00,14,1,7.23,8.25,51,1,51,22  25   4,-1,1.13E+01
2,blindfold,blindfold,4,29,0,20130708T172900,2.58E+01,1.20E+00,15,1,12.8,13.7,43,1,43,8  25  10,-1,1.65E+01
2,blindfold,blindfold,4,30,0,20130708T172900,2.79E+01,1.20E+00,16,0,12.18,12.92,42,1,52,7  27  18,-1,1.60E+01
2,blindfold,blindfold,4,31,0,20130708T172900,2.58E+01,1.20E+00,15,1,8.71,9.73,41,1,41,10  26   5,-1,1.27E+01
2,blindfold,blindfold,4,32,0,20130708T172900,2.79E+01,1.20E+00,16,0,10.62,11.62,38,1,39,28   7   4,-1,1.45E+01
2,blindfold,blindfold,4,33,0,20130708T172900,2.58E+01,1.20E+00,15,1,5.76,6.54,40,1,40,26   5   9,-1,9.60E+00
2,blindfold,blindfold,4,34,0,20130708T172900,2.79E+01,1.20E+00,16,1,26.71,27.52,70,1,70,15  27  28,-1,3.06E+01
3,blindfold,blindfold,3,1,0,20130709T102308,3,1.20E+00,1,1,1.61,2.1,8,1,8,4  1  3,-1,5.29E+00
3,blindfold,blindfold,3,2,0,20130709T102308,3,1.20E+00,1,1,2.06,2.68,6,1,6,1  4  1,-1,5.48E+00
3,blindfold,blindfold,3,3,0,20130709T102308,3,1.20E+00,1,1,7.15,7.65,7,1,7,2  3  2,-1,1.03E+01
3,blindfold,blindfold,3,4,0,20130709T102308,2.30E+00,1.20E+00,2,1,2.36,2.87,5,1,5,1  2  2,-1,5.53E+00
3,blindfold,blindfold,3,5,0,20130709T102308,3.74E+00,1.20E+00,3,1,2.19,2.59,8,1,8,3  3  2,-1,5.30E+00
3,blindfold,blindfold,3,6,0,20130709T102308,5.28E+00,1.20E+00,4,1,1.91,2.47,11,1,11,5  4  2,-1,5.28E+00
3,blindfold,blindfold,3,7,0,20130709T102308,6.90E+00,1.20E+00,5,1,4.69,5.26,10,1,10,1  3  6,-1,8.14E+00
3,blindfold,blindfold,3,8,0,20130709T102308,8.59E+00,1.20E+00,6,1,3.11,3.96,18,1,18,9  6  3,-1,6.84E+00
3,blindfold,blindfold,3,9,0,20130709T102308,1.03E+01,1.20E+00,7,1,2.15,2.97,27,1,27,10  10   7,-1,6.17E+00
3,blindfold,blindfold,3,10,0,20130709T102308,1.21E+01,1.20E+00,8,1,5.41,6.36,36,1,36,11  12  13,-1,9.53E+00
3,blindfold,blindfold,3,11,0,20130709T102308,1.40E+01,1.20E+00,9,0,5.49,6.36,45,1,35,7  14  14,-1,9.89E+00
3,blindfold,blindfold,3,12,0,20130709T102308,1.21E+01,1.20E+00,8,1,3.66,4.37,17,1,17,1   4  12,-1,7.45E+00
3,blindfold,blindfold,3,13,0,20130709T102308,1.40E+01,1.20E+00,9,1,7.37,8.04,35,1,35,11  13  11,-1,1.11E+01
3,blindfold,blindfold,3,14,0,20130709T102308,1.58E+01,1.20E+00,10,1,21.23,21.96,32,1,32,1  16  15,-1,2.50E+01
3,blindfold,blindfold,3,15,0,20130709T102308,1.78E+01,1.20E+00,11,1,4.1,4.66,30,1,30,10  19   1,-1,7.46E+00
3,blindfold,blindfold,3,16,0,20130709T102308,1.97E+01,1.20E+00,12,0,16.72,17.67,43,1,52,21  17  14,-1,2.10E+01
3,blindfold,blindfold,3,17,0,20130709T102308,1.78E+01,1.20E+00,11,1,10.05,10.53,48,1,48,17  13  18,-1,1.37E+01
3,blindfold,blindfold,3,18,0,20130709T102308,1.97E+01,1.20E+00,12,1,9.68,10.62,46,1,46,20  12  14,-1,1.36E+01
3,blindfold,blindfold,3,19,0,20130709T102308,2.17E+01,1.20E+00,13,1,9.97,10.82,44,1,44,19   2  23,-1,1.38E+01
3,blindfold,blindfold,3,20,0,20130709T102308,2.37E+01,1.20E+00,14,1,15.15,15.9,32,1,32,3   4  25,-1,1.89E+01
3,blindfold,blindfold,3,21,0,20130709T102308,2.58E+01,1.20E+00,15,1,11.24,12.01,58,1,58,19  13  26,-1,1.52E+01
3,blindfold,blindfold,3,22,0,20130709T102308,2.79E+01,1.20E+00,16,1,14.31,15.19,59,1,59,7  27  25,-1,1.83E+01
3,blindfold,blindfold,3,23,0,20130709T102308,3.00E+01,1.20E+00,17,0,7.61,8.34,59,1,58,17  30  11,-1,1.14E+01
3,blindfold,blindfold,3,24,0,20130709T102308,2.79E+01,1.20E+00,16,0,16.38,16.88,52,1,43,3  12  28,-1,1.97E+01
3,blindfold,blindfold,3,25,0,20130709T102308,2.58E+01,1.20E+00,15,1,17.87,18.57,48,1,48,26  13   9,-1,2.17E+01
3,blindfold,blindfold,3,26,0,20130709T102308,2.79E+01,1.20E+00,16,1,17.9,18.97,76,1,76,27  24  25,-1,2.21E+01
3,blindfold,blindfold,3,27,0,20130709T102308,3.00E+01,1.20E+00,17,0,10.98,11.82,73,1,83,31  22  30,-1,1.49E+01
3,blindfold,blindfold,3,28,0,20130709T102308,2.79E+01,1.20E+00,16,0,14.09,14.91,66,1,46,2  29  15,-1,1.79E+01
3,blindfold,blindfold,3,29,0,20130709T102308,2.58E+01,1.20E+00,15,1,10.27,11.43,57,1,57,25  24   8,-1,1.44E+01
3,blindfold,blindfold,3,30,0,20130709T102308,2.79E+01,1.20E+00,16,1,18.18,19.09,66,1,66,27  26  13,-1,2.23E+01
3,blindfold,blindfold,3,31,0,20130709T102308,3.00E+01,1.20E+00,17,1,20.33,21.06,64,1,64,18  15  31,-1,2.42E+01
3,blindfold,blindfold,3,32,0,20130709T102308,3.21E+01,1.20E+00,18,1,25.92,26.81,86,1,86,28  31  27,-1,2.98E+01
3,blindfold,blindfold,3,33,0,20130709T102308,3.42E+01,1.20E+00,19,1,7.4,8.24,69,1,69,4  31  34,-1,1.13E+01
4,blindfold,blindfold,3,1,0,20130709T142622,3,1.20E+00,1,1,5.6,6.15,7,1,7,2  2  3,-1,9.17E+00
4,blindfold,blindfold,3,2,0,20130709T142622,3,1.20E+00,1,1,4.89,5.26,7,1,7,4  2  1,-1,8.05E+00
4,blindfold,blindfold,3,3,0,20130709T142622,3,1.20E+00,1,1,3.87,4.46,7,1,7,3  1  3,-1,7.30E+00
4,blindfold,blindfold,3,4,0,20130709T142622,2.30E+00,1.20E+00,2,1,7.38,7.74,5,1,5,1  2  2,-1,1.04E+01
4,blindfold,blindfold,3,5,0,20130709T142622,3.74E+00,1.20E+00,3,1,7.45,8.14,13,1,13,4  4  5,-1,1.12E+01
4,blindfold,blindfold,3,6,0,20130709T142622,5.28E+00,1.20E+00,4,1,4.24,4.66,8,1,8,5  2  1,-1,7.44E+00
4,blindfold,blindfold,3,7,0,20130709T142622,6.90E+00,1.20E+00,5,1,6.66,7.25,13,1,13,3  3  7,-1,1.02E+01
4,blindfold,blindfold,3,8,0,20130709T142622,8.59E+00,1.20E+00,6,1,7.93,8.54,18,1,18,9  5  4,-1,1.18E+01
4,blindfold,blindfold,3,9,0,20130709T142622,1.03E+01,1.20E+00,7,1,13.4,14.21,22,1,22,9  7  6,-1,1.75E+01
4,blindfold,blindfold,3,10,0,20130709T142622,1.21E+01,1.20E+00,8,1,20.48,21.26,30,1,30,9  13   8,-1,2.43E+01
4,blindfold,blindfold,3,11,0,20130709T142622,1.40E+01,1.20E+00,9,1,7.33,7.83,18,1,18,1  13   4,-1,1.08E+01
4,blindfold,blindfold,3,12,0,20130709T142622,1.58E+01,1.20E+00,10,1,15.91,16.69,34,1,34,13  15   6,-1,1.98E+01
4,blindfold,blindfold,3,13,0,20130709T142622,1.78E+01,1.20E+00,11,1,15.52,16.18,47,1,47,18  18  11,-1,1.92E+01
4,blindfold,blindfold,3,14,0,20130709T142622,1.97E+01,1.20E+00,12,1,14.73,15.39,56,1,56,20  18  18,-1,1.84E+01
4,blindfold,blindfold,3,15,0,20130709T142622,2.17E+01,1.20E+00,13,1,21.78,22.56,49,1,49,22  22   5,-1,2.56E+01
4,blindfold,blindfold,3,16,0,20130709T142622,2.37E+01,1.20E+00,14,1,5.1,5.77,35,1,35,7   3  25,-1,8.74E+00
4,blindfold,blindfold,3,17,0,20130709T142622,2.58E+01,1.20E+00,15,1,15.6,16.39,51,1,51,4  22  25,-1,1.95E+01
4,blindfold,blindfold,3,18,0,20130709T142622,2.79E+01,1.20E+00,16,1,23.75,24.54,66,1,66,27  21  18,-1,2.77E+01
4,blindfold,blindfold,3,19,0,20130709T142622,3.00E+01,1.20E+00,17,0,30,30.1,-1,1,73,29  29  15,-1,3.31E+01
4,blindfold,blindfold,3,20,0,20130709T142622,2.79E+01,1.20E+00,16,0,20.52,21.25,52,1,66,26  11  29,-1,2.43E+01
4,blindfold,blindfold,3,21,0,20130709T142622,2.58E+01,1.20E+00,15,1,8.55,9.23,46,1,46,4  26  16,-1,1.24E+01
4,blindfold,blindfold,3,22,0,20130709T142622,2.79E+01,1.20E+00,16,1,9.18,9.94,58,1,58,28  25   5,-1,1.29E+01
4,blindfold,blindfold,3,23,0,20130709T142622,3.00E+01,1.20E+00,17,1,15.08,15.7,51,1,51,31  11   9,-1,1.87E+01
4,blindfold,blindfold,3,24,0,20130709T142622,3.21E+01,1.20E+00,18,1,16.23,17.39,73,1,73,31  18  24,-1,2.05E+01
4,blindfold,blindfold,3,25,0,20130709T142622,3.42E+01,1.20E+00,19,0,21.7,22.44,74,1,73,21  17  35,-1,2.58E+01
4,blindfold,blindfold,3,26,0,20130709T142622,3.21E+01,1.20E+00,18,1,14.38,15.2,83,1,83,31  21  31,-1,1.84E+01
4,blindfold,blindfold,3,27,0,20130709T142622,3.42E+01,1.20E+00,19,1,16.65,17.18,50,1,50,34  11   5,-1,2.02E+01
4,blindfold,blindfold,3,28,0,20130709T142622,3.64E+01,1.20E+00,20,0,15.48,16.28,60,1,62,35   4  23,-1,1.94E+01
5,blindfold,blindfold,4,1,0,20130711T134859,3,1.20E+00,1,1,1.72,2.25,7,1,7,3  2  2,-1,5.18E+00
5,blindfold,blindfold,4,2,0,20130711T134859,3,1.20E+00,1,1,1.46,1.93,7,1,7,2  1  4,-1,4.85E+00
5,blindfold,blindfold,4,3,0,20130711T134859,3,1.20E+00,1,0,1.97,2.47,7,1,9,3  2  4,-1,5.26E+00
5,blindfold,blindfold,4,4,0,20130711T134859,3,1.20E+00,1,1,3.55,3.96,6,1,6,3  1  2,-1,6.71E+00
5,blindfold,blindfold,4,5,0,20130711T134859,2.30E+00,1.20E+00,2,1,1.76,2.17,4,1,4,1  1  2,-1,4.85E+00
5,blindfold,blindfold,4,6,0,20130711T134859,3.74E+00,1.20E+00,3,1,2.95,3.26,5,1,5,1  3  1,-1,6.09E+00
5,blindfold,blindfold,4,7,0,20130711T134859,5.28E+00,1.20E+00,4,1,1.72,2.27,11,1,11,2  5  4,-1,5.18E+00
5,blindfold,blindfold,4,8,0,20130711T134859,6.90E+00,1.20E+00,5,1,1.56,2.16,18,1,18,6  6  6,-1,5.15E+00
5,blindfold,blindfold,4,9,0,20130711T134859,8.59E+00,1.20E+00,6,1,2.25,2.77,16,1,16,6  2  8,-1,5.51E+00
5,blindfold,blindfold,4,10,0,20130711T134859,1.03E+01,1.20E+00,7,1,1.65,2.27,14,1,14,2  10   2,-1,4.76E+00
5,blindfold,blindfold,4,11,0,20130711T134859,1.21E+01,1.20E+00,8,1,9.44,10.12,31,1,31,9   9  13,-1,1.33E+01
5,blindfold,blindfold,4,12,0,20130711T134859,1.40E+01,1.20E+00,9,1,9.7,10.52,29,1,29,5  14  10,-1,1.38E+01
5,blindfold,blindfold,4,13,0,20130711T134859,1.58E+01,1.20E+00,10,1,2.1,2.77,40,1,40,10  15  15,-1,6.00E+00
5,blindfold,blindfold,4,14,0,20130711T134859,1.78E+01,1.20E+00,11,1,3.73,4.55,38,1,38,18   2  18,-1,7.54E+00
5,blindfold,blindfold,4,15,0,20130711T134859,1.97E+01,1.20E+00,12,1,6.83,7.64,28,1,28,5   2  21,-1,1.07E+01
5,blindfold,blindfold,4,16,0,20130711T134859,2.17E+01,1.20E+00,13,1,4.49,5.15,63,1,63,22  21  20,-1,8.23E+00
5,blindfold,blindfold,4,17,0,20130711T134859,2.37E+01,1.20E+00,14,1,3.93,4.75,38,1,38,25  10   3,-1,7.75E+00
5,blindfold,blindfold,4,18,0,20130711T134859,2.58E+01,1.20E+00,15,1,6.63,7.33,65,1,65,25  13  27,-1,1.05E+01
5,blindfold,blindfold,4,19,0,20130711T134859,2.79E+01,1.20E+00,16,1,7.29,7.94,56,1,56,2  25  29,-1,1.08E+01
5,blindfold,blindfold,4,20,0,20130711T134859,3.00E+01,1.20E+00,17,1,5.36,6.04,46,1,46,30  15   1,-1,8.94E+00
5,blindfold,blindfold,4,21,0,20130711T134859,3.21E+01,1.20E+00,18,0,14.04,14.68,90,1,80,25  31  24,-1,1.78E+01
5,blindfold,blindfold,4,22,0,20130711T134859,3.00E+01,1.20E+00,17,1,15.18,15.89,66,1,66,28  29   9,-1,1.88E+01
5,blindfold,blindfold,4,23,0,20130711T134859,3.21E+01,1.20E+00,18,1,4.29,5.25,38,1,38,31   1   6,-1,8.21E+00
5,blindfold,blindfold,4,24,0,20130711T134859,3.42E+01,1.20E+00,19,1,26.33,26.9,62,1,62,15  14  33,-1,3.01E+01
5,blindfold,blindfold,4,25,0,20130711T134859,3.64E+01,1.20E+00,20,1,13.33,14.19,50,1,50,37   2  11,-1,1.71E+01
5,blindfold,blindfold,4,26,0,20130711T134859,3.86E+01,1.20E+00,21,1,10.2,10.82,83,1,83,38   6  39,-1,1.39E+01
5,blindfold,blindfold,4,27,0,20130711T134859,4.08E+01,1.20E+00,22,0,30,30.08,-1,1,79,12  41  26,-1,3.32E+01
5,blindfold,blindfold,4,28,0,20130711T134859,3.86E+01,1.20E+00,21,0,18.79,19.56,101,1,91,29  22  40,-1,2.25E+01
5,blindfold,blindfold,4,29,0,20130711T134859,3.64E+01,1.20E+00,20,0,30,30.08,-1,1,71,22  37  12,-1,3.32E+01
5,blindfold,blindfold,4,30,0,20130711T134859,3.42E+01,1.20E+00,19,0,15.43,16.08,88,1,58,19  33   6,-1,1.91E+01
5,blindfold,blindfold,4,31,0,20130711T134859,3.21E+01,1.20E+00,18,1,11.42,12.01,69,1,69,33   8  28,-1,1.49E+01
5,blindfold,blindfold,4,32,0,20130711T134859,3.42E+01,1.20E+00,19,0,15.44,16.17,119,1,99,33  31  35,-1,1.93E+01
5,blindfold,blindfold,4,33,0,20130711T134859,3.21E+01,1.20E+00,18,1,9.38,10.51,56,1,56,33  22   1,-1,1.34E+01
5,blindfold,blindfold,4,34,0,20130711T134859,3.42E+01,1.20E+00,19,1,8.11,8.73,68,1,68,3  33  32,-1,1.18E+01
5,blindfold,blindfold,4,35,0,20130711T134859,3.64E+01,1.20E+00,20,0,9.73,10.92,90,1,97,37  27  33,-1,1.41E+01
5,blindfold,blindfold,4,36,0,20130711T134859,3.42E+01,1.20E+00,19,1,1.57,2.16,71,1,71,6  34  31,-1,5.23E+00
6,blindfold,blindfold,3,1,0,20130718T150609,3,1.20E+00,1,1,2.14,2.61,7,1,7,2  2  3,-1,5.35E+00
6,blindfold,blindfold,3,2,0,20130718T150609,3,1.20E+00,1,1,2.76,3.27,7,1,7,1  2  4,-1,6.14E+00
